App_MyTT,ARPU_Nov24,ARPU_Dec24,ARPU_Jan25,Min_TT_Nov24,Min_TT_Dec24,Min_TT_Jan25,Min_HorsTT_Nov24,Min_HorsTT_Dec24,Min_HorsTT_Jan25,Min_TT_ServiceClient_Nov24,Min_TT_ServiceClient_Dec24,Min_TT_ServiceClient_Jan25,Nbr_Recharges_Nov24,Nbr_Recharges_Dec24,Nbr_Recharges_Jan25,Volume_Data_Nov24,Volume_Data_Dec24,Volume_Data_Jan25,Ancienneté_Abonné,Résiliation
1,795.01625,743.485,799.2919999999999,120.36,17.41,22.19,408.34,167.99,161.71,0.0,3.36,0.0,5,7,5,1227.47,2131.0,2331.59,680,0
0,203.358,182.488,185.309,5.36,1.2,7.79,129.01,52.08,79.43,2.51,19.36,0.0,9,5,6,799.86,669.79,465.8,1568,0
1,239.071,364.618,218.249,122.39,211.54,109.14,155.86,256.99,123.01,0.0,0.0,0.0,5,6,8,0.0,0.0,0.0,1113,0
0,126.282,87.77,11.29,104.48,63.48,0.0,160.63,60.71,0.0,0.0,0.0,0.0,4,2,2,0.0,0.0,0.0,457,0
0,128.591,102.968,150.123,14.21,20.38,11.26,129.04,102.88,159.18,0.0,0.0,0.0,3,3,2,0.0,0.0,0.0,449,0
1,458.514,486.899,458.996,79.43,65.01,115.64,348.88,272.28,222.64,0.0,1.23,0.0,17,19,18,0.0,0.0,0.0,1212,0
0,468.807,129.649,0.0,183.41,21.84,0.0,190.03,63.88,0.0,0.0,0.0,0.0,19,8,1,0.0,0.0,0.0,1747,1
0,137.399,220.173,62.359,28.68,69.68,40.18,47.94,154.53,6.73,0.0,0.0,0.0,10,19,3,0.0,0.0,82.5,216,0
0,82.0,69.0,160.498,0.76,0.93,20.98,45.81,39.44,141.34,0.0,0.0,0.0,2,2,2,0.0,0.0,0.0,1707,0
1,795.01625,495.114,505.117,62.41,56.64,46.41,195.26,93.59,88.44,0.61,5.78,4.6,7,11,5,0.0,0.0,0.0,3651,0
1,286.077,190.093,286.024,37.36,50.93,83.13,402.56,213.53,459.28,0.0,0.0,0.0,3,2,7,0.0,0.0,0.0,1008,0
1,342.748,251.441,535.233,2.46,3.56,5.73,53.79,153.03,247.38,0.0,0.0,0.0,6,10,6,173.57,232.0,191.05,663,0
0,0.81,101.258,367.896,0.0,6.69,91.36,0.0,89.28,504.935,0.0,2.55,10.44,2,5,18,0.0,0.0,0.0,514,0
0,159.46,280.492,94.97,65.54,27.54,5.03,248.06,90.73,145.61,0.36,0.0,0.0,6,8,3,0.0,486.22,0.0,345,0
0,98.876,154.399,42.037,8.33,26.93,2.24,93.99,135.86,38.43,0.0,0.0,0.0,2,8,3,0.0,0.0,0.0,1014,0
0,182.264,105.222,135.341,152.69,88.26,64.44,78.58,61.33,140.44,8.45,0.0,0.0,6,4,9,0.0,0.0,0.0,213,0
1,444.075,437.314,696.134,286.1175,272.965,262.38,85.44,120.44,314.41,0.0,0.0,12.36,9,7,10,0.0,0.0,0.0,206,0
1,521.896,0.0,219.762,47.16,0.0,1.53,419.84,0.0,10.86,0.0,0.0,0.0,10,1,4,0.0,0.0,2501.28,301,0
0,70.135,71.861,153.453,9.36,37.49,34.51,34.66,24.59,89.49,0.0,0.0,0.0,4,5,5,0.0,0.0,0.0,3059,0
1,247.894,596.239,436.664,24.74,78.64,16.49,64.89,54.88,47.86,0.0,0.0,0.0,5,8,5,1369.36,1733.43,1507.01,1764,0
1,570.355,385.815,457.043,49.26,90.06,41.36,394.01,462.24,504.935,0.0,0.0,10.06,10,4,8,280.46,186.45,0.0,565,0
1,30.108,334.478,285.146,25.36,272.965,262.38,0.0,25.36,29.14,0.0,0.0,0.0,4,9,6,0.0,0.0,0.0,1990,0
1,776.945,790.6380000000001,799.2919999999999,284.44,272.965,180.14,527.515,513.1300000000001,504.935,0.0,12.04,0.0,19,17,13,0.0,0.0,0.0,450,0
0,275.908,0.0,0.0,1.25,0.18,1.56,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,2372,0
0,268.277,0.0,41.692,286.1175,0.0,110.61,6.19,0.0,7.44,0.0,0.0,0.0,15,3,4,429.46,0.0,0.0,824,0
1,329.679,327.96,391.125,6.23,6.44,28.76,113.84,78.69,80.91,0.0,0.0,0.0,3,4,2,511.71,523.62,680.89,1056,0
1,402.637,386.851,364.808,31.63,16.33,21.49,527.515,513.1300000000001,504.935,0.0,0.0,0.0,14,6,10,0.0,0.0,0.0,1594,0
1,291.423,388.371,313.716,70.36,67.36,71.61,263.48,356.56,292.94,0.0,0.0,0.0,5,6,3,0.0,0.0,0.0,1731,0
0,221.967,184.474,127.999,286.1175,202.16,131.14,57.06,36.39,6.88,0.0,0.0,0.0,16,17,15,0.0,0.0,0.0,342,0
1,331.907,254.049,253.937,286.1175,241.03,262.38,89.66,65.34,125.84,0.0,0.0,0.0,7,9,9,0.0,0.0,0.0,244,0
1,795.01625,294.932,139.64,286.1175,272.965,262.38,364.86,80.33,56.34,0.0,0.0,0.0,19,9,4,0.11,0.03,0.0,272,0
1,254.445,316.21,338.653,65.46,56.99,15.41,427.89,513.1300000000001,504.935,0.0,0.0,0.0,5,3,9,0.0,0.0,0.0,314,0
0,31.627,44.781,60.517,10.68,0.0,23.51,12.99,29.28,22.08,0.0,0.0,0.0,6,5,8,0.0,0.0,0.0,3370,0
0,0.0,0.0,229.285,4.7,0.0,92.73,2.03,0.0,101.76,0.0,0.0,2.56,2,5,13,0.0,0.0,0.0,440,0
1,120.746,300.704,199.438,63.71,189.28,121.29,40.38,68.83,53.04,0.0,0.0,0.0,6,9,8,0.0,0.0,0.0,384,0
1,278.733,333.699,421.778,7.59,20.14,8.44,224.36,292.09,368.29,0.0,0.0,0.0,5,6,3,0.0,0.0,0.0,499,0
1,475.26,197.837,145.151,286.1175,196.93,102.68,168.64,31.44,28.13,0.0,0.7,0.0,19,9,6,0.0,0.0,0.0,200,0
0,254.647,61.437,122.795,54.01,7.14,16.01,98.88,23.94,59.76,7.95,0.0,0.0,11,3,6,0.0,0.0,0.0,457,0
0,4.0,100.708,142.191,0.0,75.01,82.98,1.93,72.11,210.86,0.0,1.95,1.36,4,10,13,0.0,0.0,0.0,478,0
1,386.115,276.253,417.915,286.1175,272.965,262.38,200.66,195.28,271.09,0.76,1.81,13.25,3,5,4,0.0,0.0,0.0,2974,0
1,291.516,286.185,164.955,97.36,120.83,171.21,210.69,184.96,101.71,0.0,0.0,0.0,8,9,4,0.0,0.0,0.0,1525,0
0,212.657,128.745,96.488,6.24,5.49,0.83,267.76,161.54,36.34,0.0,0.0,0.0,9,5,8,0.0,0.0,0.0,334,0
1,451.951,552.062,446.721,198.84,221.66,241.89,403.61,513.1300000000001,457.99,0.0,5.13,0.0,6,8,12,0.0,0.0,0.0,246,0
1,239.235,394.448,452.168,47.64,197.71,174.96,131.43,513.1300000000001,504.935,0.0,0.0,0.0,6,6,9,0.0,0.0,0.0,1819,0
0,54.204,35.507,93.454,31.73,9.4,8.84,17.83,23.33,68.31,0.31,0.0,0.0,6,6,7,0.0,0.0,0.0,474,0
1,80.244,390.636,243.726,0.0,50.18,0.0,5.96,162.66,4.56,0.0,0.0,0.0,3,9,5,0.0,0.0,1100.8,204,0
1,495.378,147.963,4.26,254.83,29.29,0.0,314.01,89.84,0.0,0.0,0.11,0.0,6,4,5,0.0,0.0,0.0,2031,0
1,795.01625,490.348,611.611,286.1175,272.965,262.38,527.515,513.1300000000001,504.935,0.0,8.23,0.0,11,6,12,345.92,0.0,0.0,226,0
0,203.906,206.878,155.151,176.08,194.68,70.88,59.93,49.88,61.53,0.0,4.78,0.0,12,11,11,0.0,0.0,0.0,566,0
0,38.825,66.867,48.317,13.03,25.63,15.23,20.86,35.26,32.01,0.0,0.0,0.23,2,9,5,0.0,0.0,0.0,1720,0
0,70.317,74.866,104.324,51.34,45.59,23.68,12.04,20.76,10.94,0.88,0.0,0.0,4,8,9,0.0,0.0,130.94,478,0
1,195.018,384.354,324.342,24.86,64.03,27.34,55.73,134.71,125.16,0.38,0.0,0.0,10,19,18,0.0,0.0,0.0,572,0
0,73.893,35.397,62.988,50.76,32.66,76.98,17.69,19.88,15.58,0.0,0.0,1.61,7,5,6,0.0,0.0,0.0,962,0
0,126.042,126.535,97.18,25.93,15.39,5.44,26.73,20.84,16.84,0.0,0.0,2.63,12,12,10,282.79,268.05,199.84,1119,0
1,229.607,255.983,246.61,128.13,151.31,88.24,198.63,252.28,197.78,0.0,0.8,0.0,19,19,18,0.0,0.0,0.0,853,0
0,64.767,25.833,48.407,28.66,13.78,33.13,0.81,1.28,10.33,0.0,0.0,0.0,4,4,6,0.0,0.0,0.0,354,0
0,202.114,171.925,90.574,0.86,0.0,1.83,63.76,34.48,40.38,0.0,0.0,3.63,5,2,7,165.69,188.6,336.47,494,0
1,459.447,444.742,241.783,286.1175,272.965,262.38,118.54,155.03,39.79,0.0,0.0,0.0,17,16,8,0.0,0.0,0.0,682,0
1,558.995,720.485,391.073,286.1175,272.965,262.38,33.81,97.31,268.34,0.98,14.49,36.88,13,15,7,0.0,0.0,0.0,1780,0
0,184.495,125.771,134.976,55.78,32.89,61.83,175.51,122.84,99.11,0.0,0.0,0.0,4,2,2,0.0,0.0,0.0,1450,0
0,218.914,21.956,71.628,155.68,11.96,21.09,30.11,11.66,55.36,0.0,1.88,11.91,17,2,9,0.0,0.0,0.0,334,0
0,79.673,78.0,71.454,2.86,6.36,2.11,47.11,41.14,41.29,0.0,0.0,0.0,3,1,3,0.0,0.0,0.0,2405,0
0,6.04,146.739,257.856,0.0,29.44,15.49,8.38,158.99,253.53,0.0,0.0,0.18,1,7,5,0.0,0.0,0.0,2894,0
1,168.41,244.63,217.244,18.99,60.84,27.33,256.09,386.49,353.99,0.0,0.0,0.0,2,3,2,0.0,0.0,0.0,1539,0
1,782.863,495.949,0.39,7.29,43.11,0.0,527.515,513.1300000000001,37.48,0.0,0.0,0.75,19,11,1,0.0,0.0,0.0,741,0
0,149.915,25.697,20.307,5.56,0.25,0.0,66.99,14.91,8.96,0.0,0.0,0.0,7,3,3,0.0,0.0,0.0,479,0
1,411.576,567.834,74.596,286.1175,272.965,32.03,83.03,35.04,7.91,0.0,0.0,0.0,10,8,2,0.0,0.0,0.0,713,0
1,259.093,188.779,209.981,119.51,99.43,115.24,94.78,80.43,69.96,0.0,0.0,0.0,4,8,10,0.0,0.0,0.0,3399,0
1,199.891,181.338,269.553,181.13,117.31,201.71,159.13,86.01,213.53,0.0,0.0,0.0,12,11,18,0.0,0.0,0.0,1033,0
1,394.217,285.784,302.329,86.06,33.68,33.44,232.79,175.24,132.21,0.83,0.0,0.0,19,19,17,0.0,0.0,0.0,1475,0
1,166.945,228.568,356.966,3.29,26.23,44.14,182.78,303.53,504.935,1.5,0.0,0.0,7,8,17,0.0,0.0,0.0,226,0
0,192.501,165.66,1.5,199.38,194.93,0.0,117.63,64.39,0.41,0.0,0.0,0.0,9,10,2,0.0,0.0,0.0,352,0
0,7.62,219.884,234.747,0.0,0.8,0.0,7.73,0.31,0.58,0.0,0.0,0.0,2,2,3,0.0,106.52,825.87,519,0
1,271.193,201.7,221.981,0.0,0.83,2.55,136.49,169.54,178.58,7.04,38.36,30.84,5,2,4,5.85,0.0,65.7,2088,0
0,187.179,31.67,1.76,4.21,3.29,0.0,52.31,12.16,0.75,0.0,0.0,0.0,9,5,3,84.35,0.0,0.0,1132,0
0,-0.5,149.883,377.069,0.0,13.09,16.14,0.0,190.64,336.81,0.0,2.9,11.74,3,11,18,0.0,0.0,909.53,200,0
0,119.011,125.631,41.96,0.36,0.0,2.18,17.34,1.73,6.99,0.0,0.0,0.0,6,5,4,0.0,0.0,0.0,3651,0
0,210.14,223.144,126.912,2.41,0.0,0.0,38.03,35.13,0.0,0.0,0.0,0.0,16,15,10,815.83,710.32,598.35,639,0
1,25.3,223.4,511.327,9.2,149.98,262.38,5.29,36.94,176.54,0.0,0.0,0.0,2,5,10,0.0,0.0,512.39,943,0
0,2.242,66.796,52.328,0.0,0.0,0.0,0.0,53.78,60.91,0.0,9.46,54.59,3,3,5,0.0,0.0,0.0,825,0
1,370.31,360.627,280.835,129.54,35.98,12.91,423.41,220.04,184.61,19.23,12.43,2.9,11,4,7,317.11,1456.85,1451.05,839,0
1,214.797,373.683,130.022,14.73,73.58,39.26,62.71,95.11,167.44,0.0,0.0,0.0,1,5,2,292.76,394.61,327.52,2760,0
1,48.75,84.997,446.697,5.48,126.06,262.38,38.11,29.94,48.58,0.0,0.0,0.0,2,5,16,0.0,0.0,0.0,585,0
1,262.846,209.708,456.269,97.93,82.98,77.16,139.38,90.63,154.01,0.0,0.0,0.0,7,5,5,0.0,0.0,407.2,1725,0
0,309.227,0.0,0.47,161.59,0.0,0.0,27.93,0.0,0.78,0.0,0.0,0.0,5,2,1,0.0,0.0,0.0,516,0
0,0.21,42.919,96.367,0.0,0.0,4.56,0.0,49.48,80.39,0.0,0.0,19.68,5,4,8,0.0,0.0,0.0,1186,0
1,480.36,560.164,552.804,37.01,64.01,21.38,206.91,176.06,186.58,0.0,0.0,0.0,10,7,6,814.24,761.19,0.0,333,0
0,157.16,140.968,237.937,32.64,19.09,33.48,197.83,129.88,298.03,0.0,0.0,0.0,5,3,4,0.0,0.0,0.0,3105,0
1,468.13,223.245,60.5,20.38,24.38,0.0,527.515,275.78,0.0,0.0,0.0,0.0,16,9,1,2.08,0.0,0.0,1944,0
1,278.436,305.768,424.033,237.48,272.965,262.38,135.91,73.58,115.49,0.0,0.0,2.41,10,12,18,0.0,0.0,0.0,1667,0
0,170.031,135.323,138.633,261.66,152.66,252.98,62.43,63.54,31.53,2.15,0.0,0.0,3,3,4,0.0,0.0,0.0,951,0
1,508.043,217.018,31.487,32.33,14.36,1.98,267.98,48.13,6.46,0.0,0.0,0.0,6,5,3,188.42,169.6,256.57,1019,0
0,3.1,0.0,180.793,2.18,0.0,262.38,0.0,0.0,39.71,0.0,0.0,11.61,1,2,7,0.0,0.0,0.0,612,0
0,69.87,38.511,54.846,66.36,44.84,61.96,30.89,16.11,15.68,0.0,0.0,0.0,1,5,3,0.0,0.0,0.0,2069,0
1,161.329,185.904,301.677,31.28,43.88,24.74,135.73,161.78,248.98,0.0,0.0,0.0,8,13,18,0.0,0.0,0.0,1616,0
0,69.34,81.994,59.89,26.06,63.76,40.41,43.06,52.94,10.43,0.0,0.0,0.0,1,3,1,0.0,0.0,0.0,3651,0
1,261.441,284.773,511.048,1.41,38.49,17.54,158.14,416.24,504.935,1.98,0.0,1.01,15,19,18,0.0,0.0,0.0,842,0
0,216.254,165.324,108.654,11.89,30.98,21.08,161.01,58.83,44.04,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,3651,0
1,378.357,405.269,547.535,66.36,55.76,72.58,152.48,169.08,202.14,0.0,0.0,0.0,6,5,3,916.94,833.61,796.34,1982,0
0,53.118,63.95,10.366,20.44,30.26,20.84,39.21,31.53,7.66,0.0,0.0,0.0,4,3,3,0.0,0.0,0.0,3099,0
0,45.46,45.361,72.75,38.13,38.59,30.43,20.19,36.81,45.46,0.0,0.0,0.05,1,3,2,0.0,0.0,0.0,523,0
0,7.15,113.387,129.348,0.0,41.78,39.04,7.45,151.29,196.11,0.0,0.0,0.6,0,7,6,0.0,0.0,0.0,1184,0
1,322.924,258.319,117.918,3.31,1.61,0.79,114.26,84.93,55.06,0.0,0.0,0.0,19,19,14,0.0,0.0,0.0,368,0
0,97.859,28.933,109.362,30.98,4.34,20.83,52.39,20.51,46.93,0.0,0.0,0.0,3,4,8,0.0,0.0,0.0,230,0
1,193.808,282.857,264.328,4.18,6.45,2.23,95.01,159.53,134.93,0.0,0.0,0.0,5,9,8,0.0,0.0,0.0,1310,0
0,152.337,153.533,165.476,23.14,60.33,17.58,163.24,67.64,114.86,0.0,0.0,0.0,5,3,10,0.0,0.0,0.0,1128,0
1,153.56,320.02,162.68,99.08,194.48,59.06,38.28,111.03,78.79,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,1687,0
0,126.801,132.972,134.386,49.56,45.21,31.43,99.68,114.59,115.13,0.0,0.0,0.0,2,4,2,0.0,0.0,0.0,3092,0
0,95.569,85.376,51.699,0.93,5.76,0.81,84.83,78.11,43.94,0.0,0.0,0.0,5,4,4,0.0,0.0,0.0,3045,0
1,448.712,367.218,334.496,286.1175,272.965,262.38,30.38,8.01,6.69,0.0,0.0,0.0,19,18,18,0.0,0.0,0.0,829,0
1,196.429,243.474,366.423,25.51,55.79,165.91,18.39,36.79,62.94,0.0,0.0,0.0,6,7,8,534.3,817.96,691.37,2810,0
1,215.35,295.876,250.342,45.09,65.68,25.79,5.93,5.74,7.11,0.44,0.05,2.91,12,19,15,246.3,500.02,422.93,256,0
1,210.383,187.957,418.268,15.19,15.64,45.58,258.01,215.28,435.04,0.0,3.64,0.0,4,3,4,0.0,0.0,0.0,2260,0
1,639.752,440.154,15.501,286.1175,272.965,0.43,514.86,380.79,5.84,0.0,0.0,2.08,10,7,2,0.0,0.0,0.0,2773,0
1,174.799,234.307,411.906,93.73,93.79,94.33,188.19,173.58,170.38,27.83,23.34,0.76,5,4,9,0.0,0.0,61.57,234,0
1,329.923,348.462,258.418,80.63,155.78,126.59,276.73,282.86,231.48,17.18,0.0,0.0,6,3,1,0.0,0.0,0.0,1188,0
1,267.197,360.872,226.095,286.1175,272.965,262.38,85.84,144.63,109.79,0.0,0.0,0.0,4,5,5,0.0,0.0,0.0,1297,0
0,60.843,44.418,18.026,20.11,15.38,10.11,37.93,16.16,0.0,0.0,0.0,0.0,4,3,2,0.0,0.0,0.0,1264,0
1,420.234,411.285,351.368,163.74,134.98,118.71,318.24,300.58,249.14,0.0,0.0,0.0,7,6,3,0.0,0.0,0.0,2453,0
0,310.112,252.098,0.0,286.1175,272.965,66.28,1.76,0.0,0.81,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,458,0
1,574.269,383.328,306.197,107.01,16.21,6.06,78.69,42.59,13.34,0.3,0.0,9.81,16,13,14,1244.23,1769.05,2089.97,377,0
0,131.316,80.66,35.72,19.98,3.64,2.35,76.51,63.69,26.68,0.0,0.0,0.0,6,4,3,0.0,0.0,0.0,449,0
0,109.045,98.382,97.263,57.41,51.96,19.46,18.16,27.68,42.18,2.56,2.39,4.61,13,11,8,0.0,0.0,0.0,310,0
0,157.74,2.353,333.961,0.0,0.0,0.0,1.83,15.21,2.44,0.0,6.06,0.0,3,2,5,0.0,0.0,0.0,1797,0
0,215.446,37.61,0.02,11.29,9.43,0.0,197.69,10.43,0.03,3.05,0.0,0.0,5,2,1,0.0,0.0,0.0,1453,0
1,544.57,391.311,437.231,286.1175,272.965,262.38,82.91,39.96,123.58,8.85,0.0,0.0,14,9,8,0.0,0.0,0.0,539,0
1,795.01625,790.6380000000001,799.2919999999999,286.1175,272.965,172.41,505.84,513.1300000000001,504.935,0.0,4.31,0.0,18,15,11,2723.99,2487.39,4262.73,1830,0
1,710.445,686.559,434.552,132.21,97.41,70.36,520.19,513.1300000000001,312.64,0.0,0.0,2.31,10,9,9,1370.82,797.13,600.89,2806,0
0,151.48,-8.736,110.03,286.1175,216.44,262.38,63.51,19.68,42.09,0.0,0.0,0.0,4,3,0,0.0,0.0,0.0,1794,0
0,88.215,62.875,71.124,28.98,6.71,2.04,39.14,32.09,33.84,0.0,16.38,14.48,6,5,8,0.0,0.0,0.0,1321,0
0,122.593,32.1,4.04,91.21,12.26,0.28,22.38,11.49,1.13,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,292,0
0,108.915,0.18,25.363,41.18,0.31,24.89,4.64,0.0,6.78,3.78,0.0,0.0,4,5,3,0.0,0.0,0.0,687,0
1,416.805,203.506,26.793,124.51,22.93,7.59,527.515,326.96,4.49,0.1,0.0,0.0,7,5,3,0.0,0.0,0.0,1832,0
0,8.703,157.45,180.523,3.15,221.33,262.38,12.78,41.88,35.93,5.29,15.44,10.14,2,8,10,0.0,0.0,0.0,888,0
0,184.357,129.277,115.83,16.46,1.21,9.36,21.73,6.26,6.11,0.0,0.0,0.0,2,6,1,0.0,0.0,0.0,3164,0
1,484.19,172.305,187.349,185.58,39.23,59.06,260.04,87.79,78.76,0.0,0.0,5.66,19,15,15,0.0,31.82,0.0,1386,0
1,48.411,276.041,321.516,27.83,186.31,160.91,20.89,194.76,335.44,0.0,0.0,0.0,5,6,5,0.0,0.0,0.0,682,0
1,547.433,275.537,799.2919999999999,84.99,154.66,262.38,413.64,316.53,393.18,2.63,3.88,0.0,3,9,4,0.0,0.0,1184.02,2791,0
0,-3.106,100.25,103.784,5.53,9.08,66.99,6.51,38.14,21.41,0.0,0.0,0.0,2,2,3,0.0,0.0,0.0,1428,0
0,124.336,165.899,97.198,7.43,16.98,7.06,42.48,71.09,64.64,0.0,0.0,0.0,6,8,6,19.5,1.34,0.0,1462,0
1,746.431,748.903,708.861,286.1175,272.965,262.38,181.89,74.04,92.79,0.0,0.0,1.71,12,9,8,0.0,0.0,0.7,422,0
0,113.306,240.95,170.226,0.0,1.06,0.91,27.83,58.54,12.13,0.0,27.23,0.0,4,8,2,3.56,12.18,521.38,3152,0
0,223.954,82.97,81.233,0.28,1.01,2.56,26.29,28.14,65.38,0.0,4.58,0.0,18,5,6,277.48,0.0,0.34,519,0
1,222.51,181.174,222.592,10.13,6.28,13.19,37.18,31.38,13.09,1.59,0.0,2.46,5,5,4,907.49,900.14,1007.83,2405,0
1,219.335,251.314,183.36,26.68,36.09,30.36,234.01,290.23,186.03,0.0,0.0,0.0,5,3,3,0.0,0.0,0.0,3048,0
1,33.996,48.728,799.2919999999999,5.38,36.71,262.38,2.34,36.69,504.935,0.0,0.0,20.43,2,6,9,0.0,0.0,4.46,664,0
1,211.029,239.422,251.446,79.36,70.84,42.74,140.66,203.14,170.38,0.0,0.0,0.0,3,5,3,0.0,0.0,0.0,2874,0
1,568.124,790.6380000000001,554.75,286.1175,272.965,262.38,108.56,262.83,161.53,0.0,0.33,0.0,7,15,6,0.0,0.0,0.0,563,0
1,618.134,216.576,471.553,286.1175,272.965,135.68,527.515,203.66,300.64,0.0,0.0,0.0,14,5,3,0.0,0.0,0.0,242,0
1,254.901,277.172,319.594,204.58,215.69,262.38,224.44,288.04,283.23,0.0,0.0,0.0,6,6,5,0.0,0.0,0.0,1919,0
1,322.127,504.801,15.26,51.76,111.89,12.21,318.68,401.59,7.11,0.0,0.0,0.0,6,11,1,0.0,0.0,0.0,218,0
1,354.076,50.959,244.473,137.48,70.69,213.11,146.83,49.66,84.13,0.0,0.0,0.0,6,1,2,0.0,0.0,0.0,2022,0
1,138.221,264.338,299.501,45.03,10.24,27.69,103.84,276.09,332.28,0.0,0.0,0.18,4,5,3,0.0,0.0,0.0,3167,0
0,81.221,96.734,41.021,16.79,20.34,3.74,54.88,56.93,27.39,0.0,0.0,0.0,6,7,5,0.0,0.0,0.0,3411,0
1,795.01625,533.21,445.123,229.29,144.16,78.96,527.515,513.1300000000001,504.935,0.0,0.0,0.0,12,10,7,0.0,0.0,0.0,186,0
0,28.356,71.792,102.841,0.0,5.01,26.16,7.86,44.71,74.74,0.9,0.0,6.44,4,5,13,10.92,0.0,0.0,459,0
0,71.797,88.462,-3.75,49.56,71.71,11.81,20.56,8.46,5.14,0.0,0.0,0.0,3,6,3,0.0,0.0,0.0,984,0
0,34.206,82.698,73.652,0.0,0.0,0.0,1.96,0.16,0.5,0.0,0.0,0.0,5,8,9,666.28,442.12,421.03,2313,0
1,179.305,475.54,514.357,23.13,188.44,219.94,156.49,230.71,330.24,0.0,0.0,4.86,4,14,10,0.0,0.0,0.0,1134,0
0,46.0,52.684,134.0,22.73,24.08,25.74,8.54,40.89,80.36,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,2375,0
1,572.351,428.501,8.2,87.71,39.26,0.0,527.515,513.1300000000001,6.08,0.0,0.0,0.0,19,19,8,0.0,0.0,0.0,405,0
0,111.324,134.182,196.082,27.04,42.56,23.59,58.53,71.81,126.96,0.0,0.0,0.0,3,3,3,0.0,0.0,0.0,2517,0
0,114.604,87.136,129.66,8.79,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,11,9,11,359.67,515.38,351.11,2401,0
0,119.167,18.25,0.1,25.06,8.91,0.0,79.71,1.95,1.81,4.34,0.0,1.65,6,2,3,0.0,0.0,0.0,641,0
1,184.683,432.457,176.71,1.19,0.66,3.09,6.38,21.16,27.36,0.0,0.0,0.0,5,11,5,728.93,1737.49,869.87,1048,0
0,234.546,9.0,3.0,0.0,1.65,0.73,0.0,0.88,1.23,0.0,0.0,0.0,4,0,0,302.82,0.0,0.0,1018,0
0,179.687,68.907,56.471,17.16,6.31,7.76,109.81,35.76,40.16,0.08,0.0,0.0,6,3,2,0.0,0.0,0.0,1497,0
0,197.322,149.0,121.305,286.1175,272.965,262.38,15.81,35.34,11.11,1.63,6.61,0.0,5,4,5,0.0,0.0,0.0,495,0
0,34.24,18.212,72.867,9.81,0.58,19.83,51.73,12.54,31.44,1.86,5.0,4.91,2,4,7,0.0,0.0,0.0,716,0
0,30.768,60.476,147.949,0.0,3.28,39.24,10.13,28.01,30.09,0.0,9.66,2.21,4,10,16,68.31,0.0,0.0,364,0
1,421.959,277.105,278.899,11.23,0.0,44.44,217.53,224.66,165.13,0.75,5.03,2.01,9,7,8,0.0,0.0,0.0,2090,0
0,221.675,163.445,136.751,65.98,115.58,94.34,178.66,86.48,58.38,0.0,0.0,2.88,11,8,10,0.0,0.0,0.0,355,0
1,240.718,329.176,264.736,143.39,272.965,76.38,306.53,330.48,433.06,0.0,0.0,0.61,9,6,4,0.0,0.0,0.0,1688,0
0,336.25,98.041,46.506,48.73,31.04,20.04,139.64,35.53,24.66,0.0,0.0,0.0,4,2,1,0.0,0.0,0.0,342,0
1,392.533,744.431,0.08,286.1175,272.965,0.0,144.21,164.13,0.13,0.0,0.0,0.0,8,11,3,0.0,0.0,0.0,315,0
0,148.211,20.491,208.107,1.71,1.53,3.13,7.96,34.23,37.59,0.0,0.0,0.0,3,4,5,1000.41,0.0,1007.82,437,0
0,53.85,31.221,105.303,2.31,0.36,4.01,53.28,43.59,92.48,0.38,0.0,0.0,3,3,2,0.0,0.0,0.0,956,0
0,197.007,0.0,42.382,269.66,0.0,28.39,9.83,0.0,0.06,7.46,0.0,0.0,13,1,5,0.0,0.0,83.54,458,0
1,795.01625,790.6380000000001,678.784,137.41,104.61,86.08,527.515,513.1300000000001,504.935,0.0,0.0,0.0,10,11,6,0.0,0.0,0.0,511,0
0,0.0,260.301,310.897,0.0,142.94,250.13,9.66,312.94,309.49,0.0,0.0,3.53,1,13,16,0.0,0.0,0.0,310,0
0,45.809,127.996,139.815,34.83,67.66,109.63,14.01,7.43,7.13,0.0,0.0,0.0,4,5,4,0.0,0.0,0.0,250,0
1,555.377,706.038,724.851,47.73,43.13,33.21,131.08,155.39,53.29,0.0,0.23,0.0,5,8,6,628.09,433.52,271.71,3651,0
1,273.654,226.86,79.178,3.04,2.68,4.13,10.51,6.69,29.36,1.56,0.0,0.0,16,14,8,511.93,655.83,0.0,381,0
0,26.316,0.3,94.749,9.98,0.0,34.49,16.29,0.28,23.46,0.0,0.28,0.0,2,1,6,0.0,0.0,0.0,508,0
0,48.549,41.794,73.569,4.69,18.34,14.16,38.68,18.96,49.84,0.0,0.0,0.0,4,4,6,0.0,0.0,0.0,499,0
1,221.212,180.284,172.753,286.1175,272.965,225.31,21.26,15.91,14.83,0.0,0.0,0.0,9,8,10,0.0,0.0,0.0,524,0
1,457.671,380.145,369.01,69.83,76.84,44.16,209.91,159.28,199.43,0.0,0.0,0.0,4,4,4,42.48,481.29,450.08,2320,0
